Key,Target Language,Text,Status,Response
75adfa88,wolof,"Ñu ngi gis ci nataal bi benn leketu soow ak lacciri, maanaam cereek soow boo xam ne ay ñeenti koog ñu ngi ci biir, mu gën a faral nekk lekk goo xam ne, Pël yi aadawoo nañu ko.",New,549: 85
ef9185c6,wolof,"Nataal bii maa ngi ciy gis ab këll bu ñu teg. Su ma juumul daa mel ni laax moom mi nekk ci biir, xawma cere.",New,2919: 86
d8abe83b,wolof,"ax, li de aw...aw Jën la. j nag,... jën wi xam naa ne ñung kay wax sompaat. sompaat. moo am geen bu kii bi ak firi firi yi nekk ci kaw, ak... ak ñaari laaf ci suuf. benn laaf bu ndaw, ñaari laaf ci wet gi ak benn laaf ci suuf ëxëm!",New,2810: 9
7d3831df,wolof,"waaw , nataal bii de yéet la. waaw yéet bu ñu taggate, jal ko. mu am ay dagg yu ndaw ak dagg yu mag. yéet nag, ci géej lay bàyyikoo.",New,3274: 16
95a25674,wolof,nataal bii ab yàpp la. yàpp bu bari. ñu daggate ko ay daggate yu sew a sew. am na ci yu am yu weex.,Approved,3493: 16
403383f1,wolof,"ñu ngi gis ci nataal bi ay dogu yéet yu baree-baree-bari. yoo xam ne dañ ko teglante ee, benn yi, yii tegu ci kawam. ay jëni yuun ak ay yéét yu rafet yii weex tàll.",New,549: 16
9a23ce07,wolof,"lii moom la ñuy wax gejj, gejj. gejj nag mbir la moo xam ni fii ci Senegaal kepp la am. sunu jula yi mooy ndubbuka yi ñoo koy defar. ci jën lañ koy defare. da ñuy jël jël... jën dal di koy dugal ci taal bi togg ko tàngal ko bam ñor, bu noppe mooy soppeeku nekk.. mel nii doon gejj.",New,198: 17
e8e2cf0b,wolof,"lii ab nataal la boo xam ne, mung ñiy won benn soxna boo xam ne mu ngi takk ay fer. soxnasi nag mel na ni li mu sol xaw naa yiwadi lool. li mu sol nag, mu ngi nekk yére bo xam ne, bu yaraax la boo xam ne mung ko teg ci kaw fer yi takk ko ci ndiggam.",New,3386: 783
4c34c959,wolof,lii nag ag nataal la. nataal gi nag mel na ni ak nit a ci nekk. nit ki nag solul yére waaye am na lu ñuul lu mu sol. mel na nag ni silib la sol waaye nag am na fer yu mu takk. fer yi nag am na ay couleur yu bari lool.,New,3280: 784
f93b9dd3,wolof,"waa nataal bii de ag soxna moo ci nekk. soxnasi nag mu ngi sol sipp bu bëlë bu am ay... couleurs. couleurs yu xonq ak yu weex, jaune, teg ay fer ci ndigg li. fer yi nag am na ay xeet moom tamit: am na xonq am na yu jaune am na yu weex, am na... yu nëtëx maanaam weertë",Approved,2289: 785
80f180ea,wolof,"lii nag, benn soxna la boo xam ni mu ngi...ëee takk ay... lu mel ni fer. moom it nekkul nit ku ñuul, dafa... nit ku weex la. sol na yére, yére, yére yére boo xam ni daf, dafa, dafa, dafa mel ni bu waa Afrig",New,3439: 785
0309133d,wolof,"nataal bii ngeen ma yónnee de, gis naa ci biir nataal bi ab buntu bu rafet ñu liggéeyee ko dénk ak weer. am na ca kaw bunt ba limiyeer buy leer",New,3623: 1188
6319bb27,wolof,"bii nag, mun mel ni benn bunt moo fi ne. bunt bu rafet. te niñ ko wonee sax dafa mel ni dañ ko téj. ndaxte boo seetee nu mu ,mel, dañ ko xëcc ba mu së...  mu serré. ba tax na, dafa mel ni sax pour nga dugg fa, faaw ñu ubbi la wala sax nga ñëw tiyé ci levier boobu noonu bi ñu wone pour nga man a duggu ci biir",Approved,19: 1188
abd03e3a,wolof,"waaw! bunt bii moom rafet na di! bunt bii de rafet na lool! ak xomb lee ci nekk, mooy xomb lu ñuul lee may séen. ak bunt bi wirgo yu rafet yi mu am, wirgo mboq week, wu gel week yooyu yépp! ak làmp bale ma séen ci kaw mu tiim ko di ko niit, fii de rafet na lool!",New,198: 1188
6d456102,wolof,"salaamu ãleykum! waaw lii de, di nañ ci gis ,benn buntu,benn buntu. Buntu boo xamanta ni li ko wër dénk la, waaye li nekk ci biir verre la. mu am fenn fuñ naan poigné, nga xam ni moom lañ koy tijee. moom mu ngi yor couleur bu ñuul. waaye ci kaw buntu bi de, boo xoolee dinañ fa gis benn làmp.",New,3030: 1188
05219a5e,wolof,"aa llii de ab àll la. àll bi de mang ciy gis benn oto. oto mbott, oto mbott lañ koy wax. waaw mu mel ni dafa nekk ci yoonam di daw. waa maang ci gis it ab mbaar. mbaar moo xam ne, ay sàkket lañ ko defaree. waaye fii moom, xam naa àll la,  xam naa ab àll la. laa ko man a gisee.",New,1867: 2061
eb887002,wolof,"nataal bii nag, gis naa ne ab téléphone la. gis naa it ni, télephone bi, mu ngi nekk ci benn loxo waay. gis naa it ne, mu ngi playstore, playstore la nekk. gis naa it ni, gis naa ci lu bulo, ak mbind mu ñuul ak mbind mu xonq, gis naa ko ci. gis naa ci lu weex it tàll.",New,3423: 1406
eb8b4c77,wolof,"nataal bi ngeen ma yonnee de, ab boule la boo xam ne mbooleem li nekk ci réseau sociaux yi ñu ngi ci. lu mel ni ay téléphones, ay livres, ay envoyekaayu messages, ay photokaay, tegukaayu sons. ay caméras, lépp lu nekk ci téléphone daal mu ngi ci biir, ay fowukaay, ay réseaux...réseaux sociaux yi daal.",Approved,3564: 1407
3c4ebc4b,wolof,"gis naa ci nataal bi benn marque boo xamanta ni ab juntukaay la bu ñiy... dañ koy soxla ci su ni téléphones yi, mu ngi tudd snap, muy màndarga biy wone ni sinab la tuddu muy couleur bii, am na soon am na weex.",New,3571: 1404
cc698dd3,wolof,"Waaw ci nataal bii, nu ngi gis ñaar jën yu ""rouge"" yoo xam ne yu mag-a-mag, la nu'y gis ci nataal bi. Yii nag, bari woon a ay jamono ci waaxi Senegaal, bi gi di baax lool.",Approved,130: 5
0efc84f0,wolof,"Man de Li ma gis mooy benn lakku doj la. Yaakaar naa aw xeer ñu wërële ko ay, ay kii ay ""ciment"" ak suuf ak ndox, waawaaw!",New,1991: 12
a9e2f97b,wolof,"Xale yuy fo la, yor seeni fowukaay. Xale yi dañuy fo, yor seeni fowukaay. Ay xale yuy fo la.",New,2944: 12
46e0a684,wolof,"Waaw nataal bii, li ñu ciy gis jën la. Jën nag moom ci ndox lay dund. Waaye nun daf nuy jariñ ci sunuy togg, bu ñuy togg ceebu jën, ay yaasa ak bépp ñam boo xam ne daal day am jën moom da ciy baax, dañ koy lekk.",Approved,3246: 9
b80c9026,wolof,"Nataalu ñeent-fukk benn bi day wone jën wiy dund ci géej gi. Waaye wii jën la woo xam ne xayna liñ koy gis barewul. Am na ay màndarga yu bare nag, lu jox ma boo xam ne am na rëdd bu mboq, bu xaw a ñuul. Geen gi am tuuti lu lboq ak lu weex tàll.",Approved,3308: 9
169b1e35,wolof,Maanaam nataal bii nag mi ngi wone aw jën woo xam ne mi ngi nekk ci biir ndox. Nataal laa boo xam ne aw jën lay méngale. Mel ne nag jë  n Wu taaru la maasàllaa.,Approved,3431: 9
78736d55,wolof,"Nataal bii nag moom aw jën moo ci nekk. Jën wi nag dafa xaw a tàppandaar, bët yi weex, mu am ñaari laaf yu mag, ak yeneen ñaari laaf yu ndaw. Gémmiñ gu dafa xaw a mel ne ab bale, waaw kom bale yi ñuy balee rak.",Approved,3473: 9
ef67cfbc,wolof,"Natalia bi ngeen ma yónnee nii, aw jën moo ci nekk, jën.",Approved,3564: 9
9bc8c6e6,wolof,"Waaw mu mel ne nataal bii ñu ma yónnee, gis naa ci aw jën woo xam ne dafa mel ne bët bi mi ngi xool mu leer nàññ",Approved,2659: 9
dbfd28b5,wolof,"Nataal bii ñu ma yónnee aw jë n la, jën woo xam ne am na ay bët, am gémmiñ, am lu mel ne aw rëdd ca kaw, am geen ak beneen ci suuf ak beneen rupp boo xam ne mi ngi ci suuf.",Approved,3602: 9
427f8585,wolof,"Waaw nataal bii, nataal la bob aw jën moo ci nekk. Jë n Wu nag ñooy gis jën Wu tàccu la, yaatu, am lu tolloog ñetti laaf. Benn bi daa xaw a gudd lool, benn bi xaw a yam.",Approved,3643: 9
cc8e1efb,wolof,Nataal bii maa ngi ci janoog benn jën. Maa ngi ci janoog jën woo xam ne mi ngi yor aw melo moom jën bii.,Approved,3684: 9
b622bb17,wolof,"Ñu ngi wone ci nataal bi wenn jën wu mag. Nan jàpp ne jënu ratee la wu mag, wu tege. kulëer bi nag, am na kulëer bu bëlë ak bu ruus.",Approved,549: 10
fb0f8531,wolof,nataal bii gis naa ci gàncax goo xam ni lu wertë la mu muu tegu nii di xaw a ndiru salaat wala yu deme ni ñoom.,New,3636: 26
6dbec31a,wolof,"Nataal bi nag aw jën moo ci nekk, aw jën. Jën wi nag xaw naa mage lool, jën Wu ponkale la. Am na ay wirgo yu ci nekk. Am na lu mel ne wirgo wu bëlë, am na itam lu mel ne wirgo wu xaw a xonq daal. Am na itam beneen bu ndaw bu nekk nee ci suuf. Am na itam ay bind-bind yu weex yu nekk ci kaw jën wi.",Approved,3171: 10
ac97b3f9,wolof,"Jën la waaw, Wu am wirgo Wu baxa ak Wu xonq.",Approved,208: 10
0bb9f79e,wolof,"Aah nataal bii nag, aw jën la. Jën wi mi ngi ame ñetti wirgo. Wirgo Wu jëkk Wi mboq la, Wu ci topp di bëlë, Wu ci topp di weex. Muy jën wu rafet.",Approved,3274: 10
9b594dda,wolof,"Nataalu fanweer ak juróom-ñaar, maa ngi ci gis lu mel ne lu taxam taxawaayu jën. Jën la woo xam ne itam dafa am ay kulëer. Kulëer yi tamit am na bulë, am na marõ, am na weex, lu ko wër lépp lu weex la.",Approved,3555: 10
a261f139,wolof,"Nataal bii nag gis naa ne mel na ne aw jën la. Jën wi nag dafa ŋaaŋ. Jën wi nag dama ne am na lu bëlë, am na lu weex, am na lu xaw a soon it moom jën wi foto biñ ko dama ne dañ ko tek ci lu weex, lu weex.",Approved,3648: 10
698eae59,wolof,"maa ngi gis ci nataal bi benn photo bu weer, lu mel ni ki ay xob, lu mel ni ki salaat. mu yéem ma lool. nekk loo xamanta ni ki si nii daal lu nice la, lu verte la, lu weertë rafet.",New,3630: 26
51b9b524,wolof,"Nataal bii nag ñuŋ fi gis lu Nga xamante ne moom la nuy woowe gejje fii ci Senegaal. Mooy jën wi Nga xam ben dañ kaa jël weer ko ba lu Wow def ci ay xorom ak yooyu. ""Après"" moom na ñuul di ko togg.",Approved,1658: 11
46a0aa6f,wolof,"Aa nataal bii de may jàkkaarloo mel na ni gejje la, gejj. Loo xam ne neex na ci ceebu ñebbe lool, muy gejje moom mii. Gejje itam bare na fanee fun ko mën à jëfandikoo, lu ci mel ne ay suppu kànja loolu yooyu yépp mën nan cee jëfandikoo gejj.",Approved,2244: 11
48bdbcc4,wolof,"waaw nataal bii ëe...,  mu ngi doon ay nen. juróomi nen gis naa ko ci, ak ëe... ak carotte bu ñu fajate ba mu nooy. ak kaani salaat, ak komkombër, ak tomaate.",Approved,2848: 27
f7c4b44a,wolof,"waa, mbokk mi gis naa ni lii de benn palaat la. bu ñu teg ñam wu ñu war a lekk. gis naa ci ay nen gis ci karoot, gis ci komkombar tamaate farsi ak salaat. ñu teg ko ci kaw taabalu waañ bi.",Approved,3547: 27
c443de7f,wolof,"Nataal bii li ci nekk aw jën la may ndiru. Mu doo jën yu mag yi nga cam ne day nekk ci biir géej gi, doon jën wu baare ndawal. Moo nekk nii kow gi xaw a xuppeeku.",Approved,264: 11
eea40672,wolof,"Nataal bii de bi ma ko xoolee gis naa ci loolu nga xam ne mooy gejje. Gejje laa ci gis. Gejje gi nag, mi ngi may ndiroog géjje sompaat. Waawaaw, jigéen ñaa ngi koy soxla ci bu nuy togg.",Approved,3138: 11
09f9b821,wolof,"Nataal bii nag ñu ngi ci gis ab daamaar boo xam ne daa yab. Ci kanamam tamit am na ay bant yu  nekk, yu fa nekk yoo xam ne da koy gàllankoor ngir mu mën na dem.",New,222: 19
f7e50e5b,wolof,"Nataal bi gis naa si ab gunóor goo xam ne am na ñaari jamukaay ci kanamam. Gis naa ci gunóor gi, gunóor gu sokolaa la, waaw! Xam naa daal ci géej lay nekk.",New,3028: 19
233d718d,wolof,"Lii nag karaab la. Moom nag am na ay
tànk. Yaram bi nag mooy nekk couleur bu marron. Am na tamit bopp. Am na ñaari cat yoo xam ni dafa ñuul.",New,2179: 19
2d19da16,wolof,"Nataal bi,  euuuuh! Aw rab moo ci nekk. Rab bi nag dafa baaxoo nekk ci géej.",New,3439: 19
1d39511e,wolof,Lii de benn nataal la. Nataal bi gis naa ci benn rabu géej boo xam ni ci ndox lay dëkk.,New,3442: 19
e1e29849,wolof,"Bii de ab benn melo, melo, melo buy nekk ci géej gi la. Tur bi nag daf maa xaw a rëcc. Waa! Tur bi daf maa rëcci. Mais benn melo buy nekk ci géej gi la. ""Mais"" Am na ñu koy lekk. Neex na ""trop"" nag. Am na ñu koy lekk. Tubaab mu ngi koy woowe "" crabe""",New,872: 20
af2eaa14,wolof,Waaw lii de xaw naa dese leer waaye mi ngi ndiru ak paañ. Paañ daal la may ndiróol. Paañ dafa xaw a ndaw. Dina dem ci ceebu ñebbeek la ca aju. Dafa xaw a soon am yu ñuul tuuti ci biir.,Approved,2196: 15
c52de635,wolof,"Waaw ! ""Animal"" bii benn, benn rab la. Yékkati na ay tànkam taxaw. Tey niróok ""animal"" boobu tudd jiit. Yaakaar naa ni jiit la walla du moom ?",Approved,2995: 20
d48e6008,wolof,"Lii de aw gejje koŋ la, di gejje wu mag a mag. Ñu ngi teg nii. Gejje gi nag am na lu dóomu taal, am na lu bées.",Approved,1801: 11
7392625f,wolof,"Lii de gejje la, gejje, gejje.",Approved,2547: 11
3d9b5f91,wolof,"Lii de ay si, si, si géej lañ kay gis. Donc Crevette lañ koy wax. Donc ""Sénégalais yi dañ kay,  dañ kay, dañ kay jël di si togg supp- kànje walla yeneen, yeneen kii yi daal walla yeneen ñam yi nga xam ne dan kay lekk.",New,562: 21
09f34715,wolof,"lii ab nataal la. nataal bi gis naa ci gejji. gejji gi, benn dagg gejj bu ndaw ming ci kawam ñu teg ko",New,3442: 11
30e9b9ee,wolof,"waaw kay, lii nag ab nataal la. nataal bi nag gis naa ci  gejji. gejji gi nag ëe... gejji bër la. gejj gi nak am na... ci gejji la... la... ci kaw gejji la nekk.",New,3401: 11
e9c006cf,wolof,waaw lii benn image la boo xam ne mu ngi nekk ci benn école. am na ay elef yu góor ak yu jigéen yu toog ci table-banc yi. humhum am na benn monsieur bi leen di jangal nekk ci tableau bi di bind.,New,2136: 617
74c7e749,wolof,waaw nataal bii ab jàngu la. Ndongo yaa ngi nii toog ji toogu yi. jàngalekat baa  nga nale taxaw. waaw daa mel ni nag  ci ay nattu lañ nekk ndax jàngalekat baa nga nale taw di leen... saytu. Ndongo yi tamit ñu ngiy tiim seeni kéyit di bind. am na yu gôr am na ndongo yu jigéen.,New,1784: 618
8b9178a2,wolof,"lii de, ab nataal boo xam ne dafa mel ne ñu taxaw ci buntu njënde du ko saytu di mbasla jawwu. ma gis ci seenug col muy col gu xonq di mbubb yi ak ay mbaxana yu xonq ñu yor ay gànnaay. gis naa it ñu nataalook ñaari nit yoo xam ne wute na ñook ñoom jekkeen.",New,2063: 1253
b6f1d3a7,wolof,"lii nag, ay soldaar la yoo xam ni, ñooy taxaw ci buntu palais. ñoom nag ñu ngi sol ay mbubbu yu xonq. ak mbaxana yu xonq. ñów, ñu ngi taxaw ak ñaari xale yu góor yu sol yeneen façon yére yu bokkul ak ñoom seen yére. ñu ngi takk ay mete ci seen mbubu yi.",New,2557: 1253
af7c85a7,wolof,Lii yéet la. Ab yéet la.,New,2944: 17
0524f2bc,wolof,"waaw lii  benn photo la boo xam ni, am na ñeenti fas yoo xam ni benn moo ci ñuul. ñoom nëpp nag daanaka ñoo ndiroo luñ sol mbaxanaakyëpp ñoo ko ndiroo. yi si des, fas yi yi si des da ñoo weex. lii daal mooy li nga xam ne gis nañ ko ci photo bi.",New,3004: 1254
a290eb80,wolof,"waaw ñii ay sóobere lañ.ñoo taxaw nii am ku ñëw di leen nuyu ñu taxaw ñoom ñëpp ne tekk, keen yenguwul. xam naa ni nag seen njiit la. am na it ku topp ci ginnaawam di ko saytu.",New,264: 1267
f2917477,wolof,aaa mooy li ñu waxoon rekk ñii ay policiers lañ ñoo xam ni da ñu ànd ak seen seef. ñoom la ñu gis ñu nekk taxaw nii. seen seef bi nag moo nekk nee. xay na nag da ñoo war a taxaw rekk coster les bras nii ci li ñu man a gis nii. mu nekk loo xam ne daal lu kii la daal.,New,3001: 1267
f6664af7,wolof,"nataal bii de, kii mu ngi tuddu Capitaine Ture. mu ngi toog tegle ñaari loxo yi, sol benn sëmiis miniteer. am lu bulo ci mbagg yi, am lu weex, toog ci baŋ bu ñuul am luñ ci bind.",New,2566: 1269
6eee48bd,wolof,nataal bii Capitaine Séydinaa Omar Ture la. moo nekkoon section de recherche ñu radier ko.,New,2443: 1269
ad618ab5,wolof,Salaamaalekum ! Lii de ab nataal la. Nataal bi de ñaari rabi àll ñoo ngi ci. Rabi àll yi nag ñu ngi dox ci suuf. Xam naa dafa am liñ ciy fortaatu. Rabi àll yi de am na ay melo.,New,1865: 18
d50b182b,wolof,"nataal bii mu ngi nekk ak nit, nit ku xees, ku  toog ci baŋ bu ñuul wéerukaayu baŋ bi, ci fi ngay tegee sa bopp ni am ay bind yu weex. moom nag mu ngi tegle ñaari loxoom yi tiimale ko ci sikim bi. nit ki nak mu ngi sol yéreeg takk-der. maanaam yére bu am...",New,3210: 1269
75ef49fc,wolof,"Waaw! Nataal bii de nataal la boo xam ne ay gunóor la. Gunóor yi nag am na bu meuve am bu xaw a meuve. Maanaam bi nekk ci suuf si nag dafa xaw a am... Xawut, rafetul daal yenn rafet yi",New,3618: 18
bc9f49d1,wolof,"nii nag mu mel ni benn bërëb jullikaay wala... maanaam jumaa. boo  xamantane mooy wone ni ki ci Islaam sax am na benn architercture, boo xamantane, moom la ñuy sukkandi ku tabax jumaa yi, mu tafet lool!",New,19: 1053
abaf2c9a,wolof,"Nataal bii nag gunóor moo ci nekk. Gunóor goo xamente ni ni, euh! gunóor gi mu ngi ame ñenti tànk. Benn bi ci kanam dafa lemu. Gunóor gi nag moom rafetul, ñaaw na lool nag moom. Neexut a ñeme. Gunóor gu mel nii fi muy feeñe mooy ci àll bi ak nawet .",New,2993: 19
9d1bc8d0,wolof,"Lii nga ma yónnee nataal bi batay gis naa si ay sippax, sippax yu bari.",New,2949: 21
8f259eaf,wolof,"Nataal bi aw rab la wu yor wirgo wu xuur. Am ay tànk, tànk yi am ay we. Mel ni, am, dafa am tànk yu mag ak yu ndaw ; lanii gis noonu. Moom nag dafa dëppu.",New,3210: 19
e9533aea,wolof,"Waaw! Nataal bi de naa ci gis, euh! ay rabi géej yu bari bari bari. Waaw!  Ci géej lay nekk ci ndox mi. Nappkat yi ñoo Koy napp waaye dañ koy togg def ko ci ceeb.",New,2848: 21
067d36cd,wolof,"Waa ! Lii nataal bii mu ngi nekk ; kii rabu géej la, ci géej lay nekk. Waaw ! Rabu géej la bari nañ lool ci nataal bi. Mu ngi nekk crevette. Uhun !",New,2570: 21
22016998,wolof,"Euh ! Lii nag mooy liñ naan sippax. Te miy nekk ci géej gi , ñu koy lekk noonu. Moom lañii defaree kii crevettes yi ñuy faral di gis ñu koy jaay. Moom lañuy wax sippax.",New,1774: 21
688d7f77,wolof,Lii nag ab nataal la. Nataal bi nag lii laa ci gis : benn rabu géej woo xam ne dañ koy lekk muy nekk ci biir géej. Moom laa gis.,New,3442: 21
d972e73e,wolof,"Nataal bii li ci nekk sippax lañ koy wax sippax, sippax. Aw rab la woo xam ne day nekk ci géej. Ñenn ci sunu réew mi dañ koy lekk. Boo demee ca boori waalo, Ndar;  ñoom dañiy lekk rab wii.",New,3231: 21
4ce4f006,wolof,"Nataal bi dangay gis ne xeeti maanaam yoxos moo ci nekk. Nekk loo xam ne dan koy jëfandikoo fii ci xeeti togg yu bari bari mel ni ""genru"" crevettes daal moo ci nekk. Am na plat yoo xamente ni bi ñaare dina ciy dem , dina ciy dem bu baax a baax, teg ci,  noonu la mel.",New,3573: 21
267b065b,wolof,"Waaw ! Nataal bi dangay gis ne maanaam ab der la boo xamante ni bi maanaam dafa xaw a niru ay xeeti gejj laak yooyu noonu, ay gejj xeet yooyu la niru lool . Moo ci gën a feeñ daal. Waaw ! Moom nataal bi moom la niru. Teg ci manaam niru na ay der ak ay gejj, xeet yooyu.",New,3573: 11
838e1a8c,wolof,"Lii ab nataal la. Nataal bi, ci biir nataal bi ay ginaar yun togg ba pare moo ci nekk.",New,3442: 14
8a8f76df,wolof,"Waa ! lii nag yéet lañ koy woowe, yéet. Ci géej lay nekk. Dañ koy lekk tamit.",New,2920: 16
15628c1d,wolof,Waa Mbokk mi! Nataal bii de bi ma ko xoole gis naa ci ay sippax ñoo ci nekk. Sippax lu nuy jëfandikoo di ko lekk la. Waaw! Bi ma xoolee daal moom laa ci gis.,New,3547: 21
39a75bb5,wolof,"Lii de ab nataal la. Nataal bi nag lii laa ci gis : ñaari jigéen yu toog, tiim keccax di ko xolli, di ko def ci ab dámb.",New,3442: 22
058d1e57,wolof,"Nataalam bi day wone yenn ci matières yi nekk ci biir kër gi yi nga xam ne doomu aadama da koy faral di jëfandikoo, bu am ay màndarga yu bari yu xonq ak benn, ak  bët",New,3308: 24
4193ea5f,wolof,"Kii wu nataal bi ay ""crevettes"" la maanaam yooyu ñuy lekk di ko def ci ceebu jën. Di ko lekk tamit te muy dund ci ndox, moom la,  yu bare la. Am bët yu ñuul. Waaw ! Yaakaar naa ay bët yu mel noonu sax lañ mën a dunde ak ay tànk : lu doy a doy waar.",New,3675: 24
d0f4c209,wolof,"Lii ab nataal la bob, nataal bi maa ngi ciy gis ag gejje. Géjje gi nag, gejje gi mel na ni réy na lool. Fi nu ko tek ca wet gale am na ay ñuul-ñuul.",Approved,3372: 11
3dd19fc1,wolof,"Nataal bi ma jot de gis naa ni gejje la, waaw gejje. Gejje de laa gis.",Approved,3455: 11
8752b11b,wolof,"Nataal bi ma yor nag maa ngi gis ni lii gejje la. Gejje nag aw jën la woo xam ni dañ koy xorom, weer ko ba mu wow, lakk ko, takk ko mu nekk gejje. Mën nañ ko sax bañ a lakk, waaye gejje lañ koy tudde, ñu weer ko ba lu Wow. Gis naa ni nag mel na ni nag gejje gu mag la. Gejje gu mag a mag a mag la. Xam naa ñi daal liggéey bu sett a ngi ci.",Approved,3330: 11
eab48d63,wolof,"Waaw nataal bi de, ay xeer la yoo xam ni dañ dajaloo. Xeer yi nag Daf am am ay pax-pax ci biir, am ay cat-cat. Dafa xaw a marõ,xaw a tor lu mel ne kulëeru jën.",Approved,2289: 12
5c6da03f,wolof,"Nataal bii ma jot nag, lii nag daa ndiru yàpp. Yàpp wum mën a donn nag, waaye yàpp woo xam ni daal dañ mel ni ku ko làkk daal lay xaw a ndiru. xam naa ñi daal yàpp lañ koy wax.",Approved,3574: 13
63a3fb69,wolof,"Nataal bi ngeen ma mujje yónnee, muy juróom-fukkeel beek juróom ñett, maa ngi ci gis yàpp walla ndawal loo xam ne dañ koo togg ba noppi. Toppatoo nañ ko ba mu mel nim war a mel, nu war koo jëfandikoo.",Approved,3631: 13
